SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021
11135,Croydon (NSW),1
11136,Croydon Park (NSW),1
11137,Crudine,1
11138,Cryon,1
11139,Crystal Creek (NSW),1
11140,Cubba,1
11141,Cudal,1
11142,Cudgegong,1
11143,Cudgel,1
11144,Cudgen,1
11145,Cudgera Creek,1
11146,Cudmirrah,1
11147,Culburra Beach,1
11148,Culcairn,1
11149,Cullen Bullen,1
11150,Cullenbone,1
11151,Cullendore,1
11152,Cullerin,1
11153,Cullivel,1
11154,Culmaran Creek,1
11155,Cumbalum,1
11156,Cumbandry,1
11157,Cumberland Reach,1
11158,Cumbo,1
11159,Cumborah,1
11160,Cumnock,1
11161,Cundle Flat,1
11162,Cundletown,1
11163,Cundumbul,1
11164,Cunjurong Point,1
11165,Cunningar,1
11166,Cunninyeuk,1
11167,Curban,1
11168,Curl Curl,1
11169,Curlew Waters,1
11170,Curlewis (NSW),1
11171,Curlwaa,1
11172,Curra Creek,1
11173,Currabubula,1
11174,Curragh,1
11175,Curramore (NSW),1
11176,Currans Hill,1
11177,Currarong,1
11178,Currawang,1
11179,Currawarna,1
11180,Curraweela,1
11181,Curricabark,1
11182,Currowan,1
11183,Cuttabri,1
11184,Cuttagee,1
11185,Dabee,1
11186,Daceyville,1
11187,Dairy Arm,1
11188,Dairy Flat,1
11189,Dairymans Plains,1
11190,Daleys Point,1
11191,Dalgety,1
11192,Dalmeny,1
11193,Dalmorton,1
11194,Dalswinton,1
11195,Dalton,1
11196,Dalwood (Ballina - NSW),1
11197,Dalwood (Singleton - NSW),1
11198,Dandaloo,1
11199,Dandry,1
11200,Dangar Island,1
11201,Dangarsleigh,1
11202,Dangelong,1
11203,Dapto,1
11204,Darawank,1
11205,Darbalara,1
11206,Darbys Falls,1
11207,Dareton,1
11208,Dargan,1
11209,Dark Corner,1
11210,Darkes Forest,1
11211,Darkwood,1
11212,Darling Point,1
11213,Darlinghurst,1
11214,Darlington (Singleton - NSW),1
11215,Darlington (Sydney - NSW),1
11216,Darlington Point,1
11217,Darlow,1
11218,Daroobalgie,1
11219,Dartbrook,1
11220,Daruka,1
11221,Davidson,1
11222,Davis Creek,1
11223,Davistown,1
11224,Dawes Point,1
11225,Daysdale,1
11226,Dean Park,1
11227,Deauville,1
11228,Debenham,1
11229,Dee Why,1
11230,Deep Creek (Clarence Valley - NSW),1
11231,Deep Creek (Kempsey - NSW),1
11232,Deep Creek (Kyogle - NSW),1
11233,Deepwater (NSW),1
11234,Deer Vale,1
11235,Delegate,1
11236,Delungra,1
11237,Denham Court,1
11238,Denhams Beach,1
11239,Deniliquin,1
11240,Denistone,1
11241,Denistone East,1
11242,Denistone West,1
11243,Denman,1
11244,Depot Beach,1
11245,Derriwong,1
11246,Deua,1
11247,Deua River Valley,1
11248,Devils Hole,1
11249,Dewitt,1
11250,Dharruk,1
11251,Dhulura,1
11252,Dhuragoon,1
11253,Diamond Beach,1
11254,Diamond Head,1
11255,Diehard,1
11256,Diggers Camp,1
11257,Dignams Creek,1
11258,Dilkoon,1
11259,Dilpurra,1
11260,Dingo Forest,1
11261,Dinoga,1
11262,Dirnaseer,1
11263,Dirty Creek,1
11264,Dobies Bight,1
11265,Doctor George Mountain,1
11266,Doctors Gap,1
11267,Dog Rocks,1
11268,Dolans Bay,1
11269,Dolls Point,1
11270,Dollys Flat,1
11271,Dolphin Point,1
11272,Dombarton,1
11273,Donald Creek,1
11274,Dondingalong,1
11275,Doon Doon,1
11276,Doonbah,1
11277,Doonside,1
11278,Dooralong,1
11279,Dora Creek,1
11280,Dorrigo,1
11281,Dorrigo Mountain,1
11282,Dorroughby,1
11283,Double Bay,1
11284,Doubtful Creek,1
11285,Douglas Park,1
11286,Dover Heights,1
11287,Downside,1
11288,Doyalson,1
11289,Doyalson North,1
11290,Doyles Creek,1
11291,Doyles River,1
11292,Drake,1
11293,Drake Village,1
11294,Drildool,1
11295,Dripstone,1
11296,Drummoyne,1
11297,Dry Creek (NSW),1
11298,Dry Plain,1
11299,Dubbo,1
11300,Duck Creek,1
11301,Duckenfield,1
11302,Duckmaloi,1
11303,Dudley,1
11304,Duffys Forest,1
11305,Dulguigan,1
11306,Dulwich Hill,1
11307,Dum Dum,1
11308,Dumaresq,1
11309,Dumaresq Island,1
11310,Dumaresq Valley,1
11311,Dumbudgery,1
11312,Dunbible,1
11313,Dunbogan,1
11314,Duncans Creek,1
11315,Dundas (NSW),1
11316,Dundas Valley,1
11317,Dundee,1
11318,Dundurrabin,1
11319,Dunedoo,1
11320,Dungarubba,1
11321,Dungay,1
11322,Dungeree,1
11323,Dungog,1
11324,Dungowan,1
11325,Dunkeld (NSW),1
11326,Dunmore (NSW),1
11327,Dunolly (NSW),1
11328,Dunoon,1
11329,Duns Creek,1
11330,Dunville Loop,1
11331,Dural (Hornsby - NSW),1
11332,Dural (Singleton - NSW),1
11333,Duramana,1
11334,Duranbah,1
11335,Duri,1
11336,Duroby,1
11337,Durran Durra,1
11338,Durras North,1
11339,Durren Durren,1
11340,Duval,1
11341,Dyers Crossing,1
11342,Dyraaba,1
11343,Dyrring,1
11344,Eagle Vale,1
11345,Eagleton,1
11346,Earlwood,1
11347,East Albury,1
11348,East Ballina,1
11349,East Branxton,1
11350,East Coraki,1
11351,East Corrimal,1
11352,East Gosford,1
11353,East Gresford,1
11354,East Hills,1
11355,East Jindabyne,1
11356,East Kangaloon,1
11357,East Kempsey,1
11358,East Killara,1
11359,East Kurrajong,1
11360,East Lindfield,1
11361,East Lismore,1
11362,East Lynne,1
11363,East Maitland,1
11364,East Ryde,1
11365,East Seaham,1
11366,East Tamworth,1
11367,East Wagga Wagga,1
11368,East Wardell,1
11369,Eastern Creek,1
11370,Eastgardens,1
11371,Eastlakes,1
11372,Eastwood (NSW),1
11373,Eatonsville,1
11374,Ebenezer (NSW),1
11375,Ebor,1
11376,Eccleston,1
11377,Edderton,1
11378,Eden,1
11379,Eden Creek,1
11380,Edensor Park,1
11381,Edenville,1
11382,Edgecliff,1
11383,Edgeroi,1
11384,Edgeworth,1
11385,Edith (NSW),1
11386,Edmondson Park,1
11387,Edrom,1
11388,Eenaweena,1
11389,Eglinton (NSW),1
11390,Eighteen Mile,1
11391,Elands,1
11392,Elanora Heights,1
11393,Elcombe,1
11394,Elderslie (Camden - NSW),1
11395,Elderslie (Singleton - NSW),1
11396,Eleebana,1
11397,Elermore Vale,1
11398,Elizabeth Bay,1
11399,Elizabeth Beach,1
11400,Elizabeth Hills,1
11401,Ellalong,1
11402,Elland,1
11403,Ellangowan (NSW),1
11404,Ellenborough,1
11405,Ellerslie (Snowy Valleys - NSW),1
11406,Ellerslie (Wentworth - NSW),1
11407,Ellerston,1
11408,Ellis Lane,1
11409,Elong Elong,1
11410,Elrington,1
11411,Elsmore,1
11412,Eltham (NSW),1
11413,Elvina Bay,1
11414,Emerald Beach,1
11415,Emerald Hill,1
11416,Emerton,1
11417,Emmaville,1
11418,Empire Bay,1
11419,Empire Vale,1
11420,Emu Heights (NSW),1
11421,Emu Plains,1
11422,Emu Swamp,1
11423,Endrick,1
11424,Enfield (NSW),1
11425,Engadine,1
11426,Englorie Park,1
11427,Enmore (Armidale Regional - NSW),1
11428,Enmore (Inner West - NSW),1
11429,Enngonia,1
11430,Environa,1
11431,Epping (NSW),1
11432,Eraring,1
11433,Eremerang,1
11434,Erigolia,1
11435,Erin Vale,1
11436,Erina,1
11437,Erina Heights,1
11438,Ermington,1
11439,Erowal Bay,1
11440,Errowanbang,1
11441,Erskine Park,1
11442,Erskineville,1
11443,Erudgere,1
11444,Eschol Park,1
11445,Esk (NSW),1
11446,Essington,1
11447,Estella,1
11448,Ettalong Beach,1
11449,Ettamogah,1
11450,Ettrema,1
11451,Ettrick (NSW),1
11452,Euabalong,1
11453,Euabalong West,1
11454,Euberta,1
11455,Euchareena,1
11456,Eucumbene,1
11457,Eugowra,1
11458,Eulah Creek,1
11459,Eumungerie,1
11460,Eunanoreenya,1
11461,Eungai Creek,1
11462,Eungai Rail,1
11463,Eungella (NSW),1
11464,Eureka (NSW),1
11465,Eurimbla,1
11466,Eurobodalla,1
11467,Euroka,1
11468,Euroley,1
11469,Eurongilly,1
11470,Eurunderee,1
11471,Euston,1
11472,Evans Head,1
11473,Evans Plains,1
11474,Eveleigh,1
11475,Eviron,1
11476,Ewingar,1
11477,Ewingsdale,1
11478,Exeter (NSW),1
11479,Failford,1
11480,Fairfield (NSW),1
11481,Fairfield East,1
11482,Fairfield Heights,1
11483,Fairfield West,1
11484,Fairholme,1
11485,Fairlight,1
11486,Fairy Hill,1
11487,Fairy Meadow,1
11488,Falbrook,1
11489,Falconer,1
11490,Falls Creek (NSW),1
11491,Far Meadow,1
11492,Fargunyah,1
11493,Farley,1
11494,Farmborough Heights,1
11495,Farnham,1
11496,Farrants Hill,1
11497,Farringdon,1
11498,Fassifern (NSW),1
11499,Faulconbridge,1
11500,Faulkland,1
11501,Fawcetts Plain,1
11502,Federal (NSW),1
11503,Fennell Bay,1
11504,Fern Bay,1
11505,Fern Gully,1
11506,Fernances,1
11507,Fernances Crossing,1
11508,Fernbank Creek,1
11509,Fernbrook,1
11510,Fernhill,1
11511,Fernleigh,1
11512,Fernmount,1
11513,Fernside,1
11514,Fernvale (NSW),1
11515,Ferodale,1
11516,Fiddletown,1
11517,Fifield,1
11518,Figtree,1
11519,Findon Creek,1
11520,Fine Flower,1
11521,Fingal Bay,1
11522,Fingal Head,1
11523,Finley,1
11524,Firefly,1
11525,Fishermans Bay,1
11526,Fishermans Paradise,1
11527,Fishermans Reach,1
11528,Fishers Hill,1
11529,Fishing Point,1
11530,Fitzgeralds Mount,1
11531,Fitzgeralds Valley,1
11532,Fitzroy Falls,1
11533,Five Dock,1
11534,Five Ways,1
11535,Flat Tops,1
11536,Fletcher (NSW),1
11537,Flinders (NSW),1
11538,Floraville,1
11539,Forbes (NSW),1
11540,Forbes Creek,1
11541,Forbes River,1
11542,Forbesdale,1
11543,Fords Bridge,1
11544,Fordwich,1
11545,Forest Glen (NSW),1
11546,Forest Grove (NSW),1
11547,Forest Hill (NSW),1
11548,Forest Land,1
11549,Forest Lodge,1
11550,Forest Reefs,1
11551,Forestville (NSW),1
11552,Forresters Beach,1
11553,Forster (NSW),1
11554,Fortis Creek,1
11555,Fosters Valley,1
11556,Fosterton,1
11557,Fountaindale,1
11558,Four Corners,1
11559,Four Mile Creek (NSW),1
11560,Fowlers Gap,1
11561,Foxground,1
11562,Frazer Park,1
11563,Frazers Creek,1
11564,Frederickton,1
11565,Freeburn Island,1
11566,Freemans,1
11567,Freemans Reach,1
11568,Freemans Waterhole,1
11569,Freemantle,1
11570,French Park,1
11571,Frenchs Forest,1
11572,Freshwater (NSW),1
11573,Frog Rock,1
11574,Frogmore,1
11575,Frogs Hollow,1
11576,Frying Pan,1
11577,Fullerton,1
11578,Fullerton Cove,1
11579,Furracabad,1
11580,Gables,1
11581,Gadara,1
11582,Gala Vale,1
11583,Galambine,1
11584,Galong,1
11585,Galore,1
11586,Galston,1
11587,Ganbenang,1
11588,Gangat,1
11589,Ganmain,1
11590,Garah,1
11591,Garden Suburb,1
11592,Garema,1
11593,Garland,1
11594,Garland Valley,1
11595,Garoo,1
11596,Garra,1
11597,Garthowen,1
11598,Gateshead,1
11599,Gearys Flat,1
11600,Geehi,1
11601,Gelston Park,1
11602,Gemalla,1
11603,Geneva,1
11604,Georges Creek (NSW),1
11605,Georges Hall,1
11606,Georges Plains,1
11607,Georgetown (NSW),1
11608,Georgica,1
11609,Gerogery,1
11610,Gerringong,1
11611,Gerroa,1
11612,Geurie,1
11613,Ghinni Ghi,1
11614,Ghinni Ghinni,1
11615,Ghoolendaadi,1
11616,Giants Creek,1
11617,Gibberagee,1
11618,Gibraltar Range,1
11619,Gidginbung,1
11620,Gidley,1
11621,Gilead,1
11622,Gilgai,1
11623,Gilgandra,1
11624,Gilgooma,1
11625,Gilgunnia,1
11626,Gillenbah,1
11627,Gilletts Ridge,1
11628,Gillieston Heights,1
11629,Gilmandyke,1
11630,Gilmore (NSW),1
11631,Gin Gin (NSW),1
11632,Gineroi,1
11633,Ginghi,1
11634,Gingkin,1
11635,Girards Hill,1
11636,Girilambone,1
11637,Giro,1
11638,Girral,1
11639,Girralong,1
11640,Girraween (NSW),1
11641,Girvan,1
11642,Gladesville,1
11643,Gladstone (NSW),1
11644,Glanmire (NSW),1
11645,Glebe (NSW),1
11646,Gledswood Hills,1
11647,Glen Alice,1
11648,Glen Allen,1
11649,Glen Alpine,1
11650,Glen Davis,1
11651,Glen Elgin,1
11652,Glen Fergus,1
11653,Glen Innes,1
11654,Glen Martin,1
11655,Glen Nevis,1
11656,Glen Oak,1
11657,Glen Ward,1
11658,Glen William,1
11659,Glenbawn,1
11660,Glenbrook,1
11661,Glencoe (NSW),1
11662,Glendale (NSW),1
11663,Glendenning,1
11664,Glendon,1
11665,Glendon Brook,1
11666,Glenelg (NSW),1
11667,Glenellen,1
11668,Glenfield (NSW),1
11669,Glenfield Park,1
11670,Glengarrie,1
11671,Glenhaven,1
11672,Gleniffer,1
11673,Glenmore (NSW),1
11674,Glenmore Park,1
11675,Glennies Creek,1
11676,Glenning Valley,1
11677,Glenorie,1
11678,Glenquarry,1
11679,Glenreagh,1
11680,Glenridding,1
11681,Glenrock (NSW),1
11682,Glenroy (Albury - NSW),1
11683,Glenroy (Snowy Valleys - NSW),1
11684,Glenthorne,1
11685,Glenugie,1
11686,Glenwood (NSW),1
11687,Glenworth Valley,1
11688,Glossodia,1
11689,Gloucester,1
11690,Gloucester Tops,1
11691,Goat Island,1
11692,Gobarralong,1
11693,Gobbagombalin,1
11694,Gocup,1
11695,Godfreys Creek,1
11696,Gogeldrie,1
11697,Gol Gol,1
11698,Gollan,1
11699,Golspie,1
11700,Gongolgon,1
11701,Gonn,1
11702,Gooandra,1
11703,Goobarragandra,1
11704,Good Forest,1
11705,Good Hope,1
11706,Goodmans Ford,1
11707,Goodnight,1
11708,Goodooga,1
11709,Goodwood Island,1
11710,Googong,1
11711,Goolgowi,1
11712,Goolhi,1
11713,Goolma,1
11714,Goolmangar,1
11715,Gooloogong,1
11716,Goombargana,1
11717,Goonellabah,1
11718,Goonengerry,1
11719,Goonoo Forest,1
11720,Goonoo Goonoo,1
11721,Goonumbla,1
11722,Goorangoola,1
11723,Goorianawa,1
11724,Gordon (NSW),1
11725,Gorge Creek,1
11726,Gormans Hill,1
11727,Gorokan,1
11728,Gosford,1
11729,Gosforth,1
11730,Gostwyck,1
11731,Goulburn,1
11732,Gouldsville,1
11733,Gowan,1
11734,Gowang,1
11735,Gowrie (Singleton - NSW),1
11736,Gowrie (Tamworth Regional - NSW),1
11737,Grabben Gullen,1
11738,Gradys Creek,1
11739,Grafton,1
11740,Gragin,1
11741,Grahamstown,1
11742,Graman,1
11743,Grantham Farm,1
11744,Grants Beach,1
11745,Granville (NSW),1
11746,Grasmere,1
11747,Grassy Head,1
11748,Grattai,1
11749,Gravesend,1
11750,Grays Point,1
11751,Great Mackerel Beach,1
11752,Great Marlow,1
11753,Green Cape,1
11754,Green Creek,1
11755,Green Forest,1
11756,Green Gully (NSW),1
11757,Green Hills (Armidale Regional - NSW),1
11758,Green Hills (Snowy Valleys - NSW),1
11759,Green Pigeon,1
11760,Green Point (Central Coast - NSW),1
11761,Green Point (Mid-Coast - NSW),1
11762,Green Valley (NSW),1
11763,Greenacre,1
11764,Greendale (Bega Valley - NSW),1
11765,Greendale (Liverpool - NSW),1
11766,Greenethorpe,1
11767,Greenfield Park,1
11768,Greengrove,1
11769,Greenhill (NSW),1
11770,Greenhills Beach,1
11771,Greenlands (Singleton - NSW),1
11772,Greenlands (Snowy Monaro Regional - NSW),1
11773,Greenleigh,1
11774,Greenridge,1
11775,Greenwell Point,1
11776,Greenwich,1
11777,Greenwich Park,1
11778,Greg Greg,1
11779,Gregadoo,1
11780,Gregory Hills,1
11781,Greigs Flat,1
11782,Grenfell,1
11783,Gresford,1
11784,Greta (NSW),1
11785,Greta Main,1
11786,Grevillia,1
11787,Greystanes,1
11788,Griffith (NSW),1
11789,Grogan,1
11790,Grong Grong,1
11791,Grose Vale,1
11792,Grose Wold,1
11793,Grosses Plain,1
11794,Growee,1
11795,Guerilla Bay,1
11796,Guildford (NSW),1
11797,Guildford West,1
11798,Gulargambone,1
11799,Gulf Creek,1
11800,Gulgong,1
11801,Gulmarrad,1
11802,Gum Flat,1
11803,Gum Scrub,1
11804,Gumbalie,1
11805,Gumble,1
11806,Gumly Gumly,1
11807,Gumma,1
11808,Gunbar,1
11809,Gundagai,1
11810,Gundamulda,1
11811,Gundaroo,1
11812,Gundary,1
11813,Gunderbooka,1
11814,Gunderman,1
11815,Gundy,1
11816,Gungal,1
11817,Gungalman,1
11818,Gunnedah,1
11819,Gunning,1
11820,Gunning Gap,1
11821,Gunningbland,1
11822,Gunningrah,1
11823,Guntawang,1
11824,Gurley,1
11825,Gurnang,1
11826,Gurranang,1
11827,Gurrundah,1
11828,Guyong,1
11829,Guyra,1
11830,Gwabegar,1
11831,Gwandalan,1
11832,Gwynneville,1
11833,Gymea,1
11834,Gymea Bay,1
11835,Haberfield,1
11836,Hacks Ferry,1
11837,Halekulani,1
11838,Halfway Creek,1
11839,Hallidays Point,1
11840,Halloran,1
11841,Halls Creek (NSW),1
11842,Hallsville,1
11843,Halton,1
11844,Hambledon Hill,1
11845,Hamilton (NSW),1
11846,Hamilton East,1
11847,Hamilton North,1
11848,Hamilton South,1
11849,Hamilton Valley,1
11850,Hamlyn Terrace,1
11851,Hammondville,1
11852,Hampden Hall,1
11853,Hampton (NSW),1
11854,Hanging Rock,1
11855,Hanleys Creek,1
11856,Hannam Vale,1
11857,Hanwood,1
11858,Harden,1
11859,Hardys Bay,1
11860,Harefield,1
11861,Hargraves,1
11862,Harolds Cross,1
11863,Harparary,1
11864,Harpers Hill,1
11865,Harrington,1
11866,Harrington Park,1
11867,Harris Park,1
11868,Hartley (NSW),1
11869,Hartley Vale,1
11870,Hartwood,1
11871,Hartys Plains,1
11872,Harwood,1
11873,Hassall Grove,1
11874,Hassans Walls,1
11875,Hastings Point,1
11876,Hat Head,1
11877,Hatfield,1
11878,Havilah (NSW),1
11879,Hawkesbury Heights,1
11880,Hawks Nest,1
11881,Hay (NSW),1
11882,Hay South,1
11883,Hayes Gap,1
11884,Haymarket,1
11885,Haystack,1
11886,Hayters Hill,1
11887,Haywards Bay,1
11888,Hazelbrook,1
11889,Hazelgrove,1
11890,Heathcote (NSW),1
11891,Heatherbrae,1
11892,Hebden,1
11893,Hebersham,1
11894,Heckenberg,1
11895,Heddon Greta,1
11896,Heifer Station,1
11897,Helensburgh,1
11898,Henley,1
11899,Henty (NSW),1
11900,Hereford Hall,1
11901,Hermidale,1
11902,Hermitage Flat,1
11903,Hernani,1
11904,Herons Creek,1
11905,Hexham (NSW),1
11906,Hickeys Creek,1
11907,High Range,1
11908,Higher Macdonald,1
11909,Highfields (NSW),1
11910,Hill End (NSW),1
11911,Hill Top (Snowy Monaro Regional - NSW),1
11912,Hill Top (Wingecarribee - NSW),1
11913,Hilldale,1
11914,Hillgrove (Armidale Regional - NSW),1
11915,Hillgrove (Wagga Wagga - NSW),1
11916,Hillsborough (Lake Macquarie - NSW),1
11917,Hillsborough (Maitland - NSW),1
11918,Hillsdale,1
11919,Hillston,1
11920,Hillville,1
11921,Hillvue,1
11922,Hinchinbrook (NSW),1
11923,Hinton,1
11924,Hobartville,1
11925,Hobbys Yards,1
11926,Hogarth Range,1
11927,Holbrook,1
11928,Holgate,1
11929,Hollisdale,1
11930,Hollydeen,1
11931,Holmesville,1
11932,Holroyd,1
11933,Holsworthy,1
11934,Holts Flat,1
11935,Home Rule,1
11936,Homebush (NSW),1
11937,Homebush West,1
11938,Homeleigh,1
11939,Honeybugle,1
11940,Hopefield,1
11941,Hopkins Creek,1
11942,Horningsea Park,1
11943,Hornsby,1
11944,Hornsby Heights,1
11945,Horse Station Creek,1
11946,Horseshoe Bend,1
11947,Horseshoe Creek,1
11948,Horsfield Bay,1
11949,Horsley,1
11950,Horsley Park,1
11951,Hoskinstown,1
11952,Hovells Creek,1
11953,Howards Grass,1
11954,Howell,1
11955,Howes Valley,1
11956,Howick (NSW),1
11957,Howlong,1
11958,Hoxton Park,1
11959,Humula,1
11960,Hungerford (NSW),1
11961,Hunters Hill,1
11962,Hunterview,1
11963,Huntingdon,1
11964,Huntingwood,1
11965,Huntley (Orange - NSW),1
11966,Huntley (Wollongong - NSW),1
11967,Huntleys Cove,1
11968,Huntleys Point,1
11969,Huonbrook,1
11970,Hurlstone Park,1
11971,Hurstville,1
11972,Hurstville Grove,1
11973,Huskisson,1
11974,Hyams Beach,1
11975,Hydes Creek,1
11976,Hyland Park,1
11977,Hyndmans Creek,1
11978,Ilarwill,1
11979,Ilford,1
11980,Illabo,1
11981,Illaroo,1
11982,Illawong,1
11983,Iluka (NSW),1
11984,Indi,1
11985,Ingebirah,1
11986,Ingeegoodbee,1
11987,Ingleburn,1
11988,Ingleside,1
11989,Innes View,1
11990,Inverell,1
11991,Invergordon (NSW),1
11992,Invergowrie,1
11993,Iron Pot Creek,1
11994,Ironbark (NSW),1
11995,Ironmungy,1
11996,Irvington,1
11997,Irymple (NSW),1
11998,Isabella,1
11999,Islington,1
12000,Ivanhoe (NSW),1
12001,Jackadgery,1
12002,Jacks Creek,1
12003,Jacksons Flat,1
12004,Jacky Bulbin Flat,1
12005,Jagumba,1
12006,Jagungal Wilderness,1
12007,Jamberoo,1
12008,James Creek,1
12009,Jamisontown,1
12010,Jannali,1
12011,Jaspers Brush,1
12012,Jaunter,1
12013,Jeir,1
12014,Jellat Jellat,1
12015,Jemalong,1
12016,Jembaicumbene,1
12017,Jennings,1
12018,Jenolan,1
12019,Jeogla,1
12020,Jerangle,1
12021,Jeremadra,1
12022,Jeremy,1
12023,Jerilderie,1
12024,Jerrabattgulla,1
12025,Jerrabomberra,1
12026,Jerrara,1
12027,Jerrawa,1
12028,Jerrawangala,1
12029,Jerrong,1
12030,Jerrys Plains,1
12031,Jerseyville,1
12032,Jesmond,1
12033,Jewells,1
12034,Jews Lagoon,1
12035,Jiggi,1
12036,Jilliby,1
12037,Jimenbuen,1
12038,Jincumbilly,1
12039,Jindabyne,1
12040,Jinden,1
12041,Jindera,1
12042,Jingellic,1
12043,Jingera,1
12044,Joadja,1
12045,Joes Box,1
12046,Johns River,1
12047,Jolly Nose,1
12048,Jones Bridge,1
12049,Jones Island,1
12050,Jordan Springs,1
12051,Judds Creek,1
12052,Jugiong,1
12053,Junction Hill,1
12054,Junee,1
12055,Junee Reefs,1
12056,Kahibah,1
12057,Kains Flat,1
12058,Kalang,1
12059,Kalaru,1
12060,Kalkite,1
12061,Kamarah,1
12062,Kameruka,1
12063,Kanahooka,1
12064,Kanangra,1
12065,Kandos,1
12066,Kangaloon,1
12067,Kangaroo Creek,1
12068,Kangaroo Point (NSW),1
12069,Kangaroo Valley,1
12070,Kangaroobie,1
12071,Kangiara,1
12072,Kangy Angy,1
12073,Kanimbla (NSW),1
12074,Kanoona,1
12075,Kanwal,1
12076,Kapooka,1
12077,Kaputar,1
12078,Karaak Flat,1
12079,Karabar,1
12080,Karangi,1
12081,Kareela,1
12082,Kariong,1
12083,Kars Springs,1
12084,Karuah,1
12085,Katoomba,1
12086,Kayuga,1
12087,Kearns,1
12088,Kearsley,1
12089,Keepit,1
12090,Keera,1
12091,Keerrong,1
12092,Keinbah,1
12093,Keiraville,1
12094,Keith Hall,1
12095,Kellys Plains,1
12096,Kellyville,1
12097,Kellyville Ridge,1
12098,Kelso (NSW),1
12099,Kelvin,1
12100,Kembla Grange,1
12101,Kembla Heights,1
12102,Kemps Creek,1
12103,Kempsey,1
12104,Kendall,1
12105,Kenebri,1
12106,Kennaicle Creek,1
12107,Kensington (NSW),1
12108,Kenthurst,1
12109,Kentlyn,1
12110,Kentucky,1
12111,Kentucky South,1
12112,Kerewong,1
12113,Keri Keri,1
12114,Kerrabee,1
12115,Kerrigundi,1
12116,Kerrs Creek,1
12117,Kew (NSW),1
12118,Keybarbin,1
12119,Khancoban,1
12120,Khatambuhl,1
12121,Kia Ora (NSW),1
12122,Kiacatoo,1
12123,Kiah,1
12124,Kiama,1
12125,Kiama Downs,1
12126,Kiama Heights,1
12127,Kianga (NSW),1
12128,Kiar,1
12129,Kickabil,1
12130,Kielvale,1
12131,Kikiamah,1
12132,Kikoira,1
12133,Kilaben Bay,1
12134,Kilgin,1
12135,Kilgra,1
12136,Killabakh,1
12137,Killara (NSW),1
12138,Killarney Heights,1
12139,Killarney Vale,1
12140,Killawarra (NSW),1
12141,Killcare,1
12142,Killcare Heights,1
12143,Killiekrankie,1
12144,Killimicat,1
12145,Killingworth (NSW),1
12146,Killongbutta,1
12147,Kimbriki,1
12148,Kinchela,1
12149,Kincumber,1
12150,Kincumber South,1
12151,Kindee,1
12152,Kindervale,1
12153,King Creek,1
12154,Kingfisher Shores,1
12155,Kinghorne,1
12156,Kings Forest,1
12157,Kings Langley,1
12158,Kings Park (NSW),1
12159,Kings Plains (Blayney - NSW),1
12160,Kings Plains (Inverell - NSW),1
12161,Kings Point,1
12162,Kingscliff,1
12163,Kingsdale,1
12164,Kingsford (NSW),1
12165,Kingsgate,1
12166,Kingsgrove,1
12167,Kingsland,1
12168,Kingstown,1
12169,Kingsvale,1
12170,Kingswood (Bega Valley - NSW),1
12171,Kingswood (Penrith - NSW),1
12172,Kingswood (Tamworth Regional - NSW),1
12173,Kinvara,1
12174,Kioloa,1
12175,Kiora,1
12176,Kippara,1
12177,Kippaxs,1
12178,Kippenduff,1
12179,Kirkconnell,1
12180,Kirkham,1
12181,Kirrawee,1
12182,Kirribilli,1
12183,Kitchener,1
12184,Kiwarrak,1
12185,Klori,1
12186,Knights Hill,1
12187,Knockrow,1
12188,Knorrit Flat,1
12189,Knorrit Forest,1
12190,Kogarah,1
12191,Kogarah Bay,1
12192,Kooba,1
12193,Kookabookra,1
12194,Koolewong,1
12195,Koolkhan,1
12196,Koonawarra,1
12197,Koonorigan,1
12198,Koonyum Range,1
12199,Kooragang,1
12200,Koorainghat,1
12201,Koorawatha,1
12202,Kooringal (NSW),1
12203,Kootingal,1
12204,Koraleigh,1
12205,Koreelah,1
12206,Korora,1
12207,Kosciuszko,1
12208,Kotara,1
12209,Kotara South,1
12210,Krambach,1
12211,Krawarree,1
12212,Kremnos,1
12213,Ku-ring-gai Chase,1
12214,Kulnura,1
12215,Kulwin (NSW),1
12216,Kunama,1
12217,Kundabung,1
12218,Kundibakh,1
12219,Kundle Kundle,1
12220,Kungala,1
12221,Kunghur,1
12222,Kunghur Creek,1
12223,Kurmond,1
12224,Kurnell,1
12225,Kurraba Point,1
12226,Kurrajong,1
12227,Kurrajong Heights,1
12228,Kurrajong Hills,1
12229,Kurri Kurri,1
12230,Kyalite,1
12231,Kyarran,1
12232,Kybeyan,1
12233,Kyeamba,1
12234,Kyeemagh,1
12235,Kyle Bay,1
12236,Kynnumboon,1
12237,Kyogle,1
12238,La Perouse,1
12239,Lacmalac,1
12240,Lade Vale,1
12241,Ladysmith,1
12242,Laffing Waters,1
12243,Laggan,1
12244,Lagoon Grass,1
12245,Laguna,1
12246,Lake Albert (NSW),1
12247,Lake Bathurst,1
12248,Lake Brewster,1
12249,Lake Burrendong,1
12250,Lake Cargelligo,1
12251,Lake Cathie,1
12252,Lake Conjola,1
12253,Lake Cowal,1
12254,Lake George,1
12255,Lake Haven,1
12256,Lake Heights,1
12257,Lake Hiawatha,1
12258,Lake Hume Village,1
12259,Lake Illawarra,1
12260,Lake Innes,1
12261,Lake Macquarie,1
12262,Lake Munmorah,1
12263,Lake Tabourie,1
